31.31.78.55,00011111000111110100111000110111,1616.485
217.67.30.20,11011001010000110001111000010100,450.4563
91.223.69.6,01011011110111110100010100000110,136.3319
194.160.222.16,11000010101000001101111000010000,395.7449
193.87.54.201,11000001010101110011011011001001,90.9303
37.9.175.26,00100101000010011010111100011010,1169.1152
213.81.186.112,11010101010100011011101001110000,158.848
217.75.71.145,11011001010010110100011110010001,362.1482
37.9.175.12,00100101000010011010111100001100,377.0546
185.242.56.3,10111001111100100011100000000011,978.6915
81.89.49.98,01010001010110010011000101100010,899.9481
195.49.188.130,11000011001100011011110010000010,1511.7005
195.49.191.124,11000011001100011011111101111100,325.2138
37.9.175.4,00100101000010011010111100000100,253.2601
158.195.6.138,10011110110000110000011010001010,944.2897
194.1.0.48,11000010000000010000000000110000,90.4379
80.241.217.33,01010000111100011101100100100001,6611.0204
185.63.156.56,10111001001111111001110000111000,1217.6461
217.198.122.200,11011001110001100111101011001000,3769.564
37.9.175.17,00100101000010011010111100010001,354.8428
77.93.211.96,01001101010111011101001101100000,931.8357
195.49.188.254,11000011001100011011110011111110,1989.3934
37.9.175.24,00100101000010011010111100011000,323.1375
147.213.138.79,10010011110101011000101001001111,1.3418
193.87.170.231,11000001010101111010101011100111,537.0781
217.67.30.17,11011001010000110001111000010001,1923.6708
46.229.230.32,00101110111001011110011000100000,348.3884
92.38.6.11,01011100001001100000011000001011,3203.9319
185.77.144.69,10111001010011011001000001000101,1270.6786
62.168.94.145,00111110101010000101111010010001,331.7806
164.138.29.122,10100100100010100001110101111010,1433.5798
212.57.32.97,11010100001110010010000001100001,3256.8233
158.195.85.131,10011110110000110101010110000011,224.5761
212.57.32.155,11010100001110010010000010011011,1074.0638
185.50.214.69,10111001001100101101011001000101,480.226
37.9.175.4,00100101000010011010111100000100,1911.9392
194.160.124.252,11000010101000000111110011111100,616.6377
147.213.1.34,10010011110101010000000100100010,2942.0897
194.160.4.66,11000010101000000000010001000010,499.6454
37.9.175.3,00100101000010011010111100000011,2814.098
37.9.175.20,00100101000010011010111100010100,495.49
173.212.223.147,10101101110101001101111110010011,14426.1636
109.74.145.53,01101101010010101001000100110101,993.5436
91.185.205.77,01011011101110011100110101001101,3803.7309
145.14.14.100,10010001000011100000111001100100,1843.2014
145.14.14.100,10010001000011100000111001100100,330.8976
193.2.7.48,11000001000000100000011100110000,1980.923
212.44.104.12,11010100001011000110100000001100,291.4449
193.2.250.22,11000001000000101111101000010110,1877.3828
37.252.242.179,00100101111111001111001010110011,3066.6387
193.2.250.22,11000001000000101111101000010110,1905.468
194.165.99.141,11000010101001010110001110001101,2580.8621
84.255.243.87,01010100111111111111001101010111,1949.9385
46.19.8.203,00101110000100110000100011001011,4918.5591
92.242.132.24,01011100111100101000010000011000,20.1085
92.242.132.24,01011100111100101000010000011000,17.991
193.2.126.50,11000001000000100111111000110010,591.0714
34.65.228.161,00100010010000011110010010100001,2.5529
91.185.211.101,01011011101110011101001101100101,1.9691
95.87.154.88,01011111010101111001101001011000,2227.6241
193.2.124.16,11000001000000100111110000010000,7518.4891
212.44.100.3,11010100001011000110010000000011,43.7412
90.157.157.222,01011010100111011001110111011110,2582.3929
195.47.228.190,11000011001011111110010010111110,1937.2824
212.30.70.217,11010100000111100100011011011001,346.4967
91.185.211.24,01011011101110011101001100011000,2.0641
78.46.146.177,01001110001011101001001010110001,1181.3578
194.249.0.133,11000010111110010000000010000101,1196.0688
84.255.243.50,01010100111111111111001100110010,15.0421
193.189.189.0,11000001101111011011110100000000,514.6132
213.136.76.79,11010101100010000100110001001111,1202.8576
194.249.2.39,11000010111110010000001000100111,2652.0076
80.237.177.134,01010000111011011011000110000110,7000.7322
108.179.228.211,01101100101100111110010011010011,3943.2416
193.2.0.110,11000001000000100000000001101110,634.3528
212.44.104.196,11010100001011000110100011000100,3.2327
193.2.156.20,11000001000000101001110000010100,2688.8141
91.235.242.97,01011011111010111111001001100001,426.3653
193.9.21.151,11000001000010010001010110010111,8343.7536
104.155.78.152,01101000100110110100111010011000,1525.8967
5.35.245.157,00000101001000111111010110011101,534.6942
213.157.243.74,11010101100111011111001101001010,894.9687
91.185.211.223,01011011101110011101001111011111,796.9191
91.185.211.46,01011011101110011101001100101110,1.2419
77.234.131.32,01001101111010101000001100100000,965.8309
91.185.193.133,01011011101110011100000110000101,712.9774
212.44.113.143,11010100001011000111000110001111,762.7503
91.206.86.167,01011011110011100101011010100111,64.0405
185.178.224.57,10111001101100101110000000111001,198.5842
185.178.224.57,10111001101100101110000000111001,198.9904
104.82.246.86,01101000010100101111011001010110,2.1692
193.2.0.110,11000001000000100000000001101110,12862.6414
91.185.212.27,01011011101110011101010000011011,7727.0595
212.44.101.94,11010100001011000110010101011110,1032.0919
212.44.101.34,11010100001011000110010100100010,3461.2175
212.44.101.34,11010100001011000110010100100010,5100.0707
185.32.116.57,10111001001000000111010000111001,1831.7665
193.2.43.7,11000001000000100010101100000111,447.5212
91.230.238.70,01011011111001101110111001000110,620.4007
84.255.254.147,01010100111111111111111010010011,2230.3284
217.16.184.47,11011001000100001011100000101111,189.5078
93.103.4.80,01011101011001110000010001010000,1441.785
193.2.128.5,11000001000000101000000000000101,1411.0291
193.2.120.76,11000001000000100111100001001100,2574.8873
93.103.17.122,01011101011001110001000101111010,101.5961
92.242.132.24,01011100111100101000010000011000,21.1533
85.10.228.130,01010101000010101110010010000010,19253.8051
46.19.10.195,00101110000100110000101011000011,1006.9415
193.2.255.194,11000001000000101111111111000010,4508.0754
193.189.160.15,11000001101111011010000000001111,899.2027
145.14.14.100,10010001000011100000111001100100,627.4269
91.185.211.46,01011011101110011101001100101110,1.308
185.148.72.230,10111001100101000100100011100110,662.2883
46.19.9.118,00101110000100110000100101110110,3131.6623
212.44.113.143,11010100001011000111000110001111,5536.7061
84.39.218.78,01010100001001111101101001001110,3334.9657
84.39.218.78,01010100001001111101101001001110,252.1379
212.44.112.26,11010100001011000111000000011010,3386.4087
91.223.182.72,01011011110111111011011001001000,568.4769
193.17.1.28,11000001000100010000000100011100,7859.2405
94.103.67.4,01011110011001110100001100000100,257.2521
193.2.67.106,11000001000000100100001101101010,1594.8497
91.199.161.210,01011011110001111010000111010010,2034.7058
193.219.106.48,11000001110110110110101000110000,340.1819
91.185.211.58,01011011101110011101001100111010,2.0539
91.240.216.98,01011011111100001101100001100010,943.2753
193.189.189.0,11000001101111011011110100000000,517.8395
193.77.1.151,11000001010011010000000110010111,1166.5991
89.212.89.2,01011001110101000101100100000010,4768.5679
195.246.16.146,11000011111101100001000010010010,3834.6397
91.185.193.181,01011011101110011100000110110101,442.0399
193.9.21.171,11000001000010010001010110101011,458.3327
104.82.252.85,01101000010100101111110001010101,7834.7029
212.44.105.18,11010100001011000110100100010010,40.7739
109.123.3.100,01101101011110110000001101100100,836.9076
213.250.35.125,11010101111110100010001101111101,1600.6045
91.185.220.142,01011011101110011101110010001110,1270.3539
193.9.21.50,11000001000010010001010100110010,1747.7741
194.249.167.54,11000010111110011010011100110110,177.3471
212.103.142.100,11010100011001111000111001100100,1706.7802
195.35.122.86,11000011001000110111101001010110,464.8363
107.180.51.13,01101011101101000011001100001101,594.9522
193.2.7.48,11000001000000100000011100110000,1907.6055
185.53.12.10,10111001001101010000110000001010,6.1798
195.88.82.12,11000011010110000101001000001100,1417.7503
185.53.12.14,10111001001101010000110000001110,377.2315
46.19.10.195,00101110000100110000101011000011,403.5698
213.174.241.131,11010101101011101111000110000011,515.1311
62.109.141.146,00111110011011011000110110010010,287.3987
213.250.31.124,11010101111110100001111101111100,178.5337
104.82.252.85,01101000010100101111110001010101,6064.7243
212.44.105.18,11010100001011000110100100010010,25.6897
91.230.238.162,01011011111001101110111010100010,1408.7356
164.8.106.232,10100100000010000110101011101000,351.8832
109.123.3.100,01101101011110110000001101100100,896.2773
213.250.35.125,11010101111110100010001101111101,1347.1629
91.185.220.142,01011011101110011101110010001110,1006.9419
195.35.122.86,11000011001000110111101001010110,499.1924
107.180.51.13,01101011101101000011001100001101,780.2947
84.39.218.69,01010100001001111101101001000101,1575.9814
84.39.218.69,01010100001001111101101001000101,597.7377
194.249.167.54,11000010111110011010011100110110,584.2777
194.165.100.49,11000010101001010110010000110001,3793.3398
217.72.66.13,11011001010010000100001000001101,455.1196
195.206.229.17,11000011110011101110010100010001,710.0051
69.197.183.54,01000101110001011011011100110110,97.2283
91.198.112.18,01011011110001100111000000010010,416.4405
193.2.208.18,11000001000000101101000000010010,617.8067
91.227.110.101,01011011111000110110111001100101,9558.4655
104.24.97.184,01101000000110000110000110111000,13499.5399
193.2.1.67,11000001000000100000000101000011,1067.4825
167.99.129.42,10100111011000111000000100101010,180.9304
202.1.169.60,11001010000000011010100100111100,545.1695
202.1.169.60,11001010000000011010100100111100,297.3261
67.20.55.57,01000011000101000011011100111001,188.9538
202.1.169.60,11001010000000011010100100111100,115.98
202.1.169.60,11001010000000011010100100111100,0.4225
202.1.169.60,11001010000000011010100100111100,48.0254
119.252.152.155,01110111111111001001100010011011,1064.7771
162.241.169.16,10100010111100011010100100010000,0.8463
202.1.169.60,11001010000000011010100100111100,204.6401
103.21.251.252,01100111000101011111101111111100,47.5174
103.21.251.252,01100111000101011111101111111100,66.1776
35.161.37.223,00100011101000010010010111011111,570.2502
23.92.54.106,00010111010111000011011001101010,23.838
149.202.61.139,10010101110010100011110110001011,527.128
198.49.23.145,11000110001100010001011110010001,7550.5331
35.161.37.223,00100011101000010010010111011111,1167.7056
116.90.57.23,01110100010110100011100100010111,0.354
202.1.169.23,11001010000000011010100100010111,9.7027
116.90.60.58,01110100010110100011110000111010,0.5426
108.167.153.135,01101100101001111001100110000111,19.523
202.1.169.60,11001010000000011010100100111100,136.8086
216.55.185.46,11011000001101111011100100101110,681.1709
117.53.167.49,01110101001101011010011100110001,170.5963
202.1.169.60,11001010000000011010100100111100,132.8811
46.22.43.205,00101110000101100010101111001101,1790.5721
209.124.66.247,11010001011111000100001011110111,1442.1902
144.217.93.78,10010000110110010101110101001110,1079.2218
202.1.169.60,11001010000000011010100100111100,11.8836
192.254.190.214,11000000111111101011111011010110,0.2715
195.110.124.188,11000011011011100111110010111100,373.6173
157.7.144.5,10011101000001111001000000000101,207.9174
157.7.144.5,10011101000001111001000000000101,182.2497
52.41.212.58,00110100001010011101010000111010,66.275
167.99.137.12,10100111011000111000100100001100,119.8909
139.224.13.26,10001011111000000000110100011010,12.6795
139.224.13.26,10001011111000000000110100011010,30.6745
39.97.24.24,00100111011000010001100000011000,242.2586
195.123.241.77,11000011011110111111000101001101,0.1304
185.199.110.153,10111001110001110110111010011001,20.9983
173.237.189.180,10101101111011011011110110110100,1.0886
192.254.190.214,11000000111111101011111011010110,0.6633
101.36.191.219,01100101001001001011111111011011,218.2661
195.210.46.50,11000011110100100010111000110010,1049.6153
81.99.162.48,01010001011000111010001000110000,13.6665
157.7.231.240,10011101000001111110011111110000,254.5397
157.7.231.240,10011101000001111110011111110000,362.7452
162.144.212.148,10100010100100001101010010010100,882.0696
84.22.108.250,01010100000101100110110011111010,671.3891
162.241.16.20,10100010111100010001000000010100,0.808
81.19.145.56,01010001000100111001000100111000,13708.9214
104.31.69.198,01101000000111110100010111000110,1.5934
13.224.227.81,00001101111000001110001101010001,1503.5934
92.242.132.24,01011100111100101000010000011000,20.6657
211.149.162.224,11010011100101011010001011100000,304.5709
122.228.74.138,01111010111001000100101010001010,1038.576
92.242.132.24,01011100111100101000010000011000,19.8729
212.71.234.42,11010100010001111110101000101010,33.22
212.101.13.253,11010100011001010000110111111101,730.5692
81.99.162.48,01010001011000111010001000110000,34.7757
78.46.213.113,01001110001011101101010101110001,174.3384
104.27.179.246,01101000000110111011001111110110,535.7177
13.239.80.79,00001101111011110101000001001111,291.7939
47.52.228.126,00101111001101001110010001111110,498.2852
104.28.22.105,01101000000111000001011001101001,414.1333
92.242.132.24,01011100111100101000010000011000,17.9726
47.91.225.251,00101111010110111110000111111011,1.3919
104.156.48.66,01101000100111000011000001000010,1.6391
37.60.246.224,00100101001111001111011011100000,4.6431
52.177.216.206,00110100101100011101100011001110,154.8377
142.4.27.63,10001110000001000001101100111111,474.7332
188.138.102.135,10111100100010100110011010000111,1887.8555
92.242.132.24,01011100111100101000010000011000,15.6961
120.27.148.210,01111000000110111001010011010010,941.1015
192.185.97.107,11000000101110010110000101101011,0.4218
51.15.7.212,00110011000011110000011111010100,7146.3485
81.99.162.48,01010001011000111010001000110000,100.5523
139.162.115.210,10001011101000100111001111010010,169.5564
188.130.25.102,10111100100000100001100101100110,262.5476
80.74.138.113,01010000010010101000101001110001,1772.5209
108.167.172.139,01101100101001111010110010001011,0.8647
178.62.27.202,10110010001111100001101111001010,1139.3073
35.177.254.44,00100011101100011111111000101100,2.7338
184.168.131.241,10111000101010001000001111110001,0.9967
221.155.208.42,11011101100110111101000000101010,40.3204
212.1.212.148,11010100000000011101010010010100,1893.9451
108.167.172.139,01101100101001111010110010001011,0.8513
68.66.248.10,01000100010000101111100000001010,8198.3104
199.58.184.195,11000111001110101011100011000011,287.0363
92.242.132.24,01011100111100101000010000011000,19.4885
13.224.223.170,00001101111000001101111110101010,354.1222
198.11.172.85,11000110000010111010110001010101,304.401
41.185.8.125,00101001101110010000100001111101,514.7423
164.151.130.46,10100100100101111000001000101110,229.4875
164.151.196.9,10100100100101111100010000001001,47.5452
164.151.129.233,10100100100101111000000111101001,142.8086
197.255.147.146,11000101111111111001001110010010,89.3924
164.151.129.19,10100100100101111000000100010011,111.5068
164.151.130.210,10100100100101111000001011010010,253.0624
154.0.171.185,10011010000000001010101110111001,99.9499
41.149.76.148,00101001100101010100110010010100,29.5475
41.149.76.148,00101001100101010100110010010100,38.0717
146.230.128.225,10010010111001101000000011100001,184.2679
196.41.123.131,11000100001010010111101110000011,111.5904
196.41.123.141,11000100001010010111101110001101,198.9125
164.151.129.20,10100100100101111000000100010100,461.8791
104.82.252.85,01101000010100101111110001010101,409.1012
197.242.151.156,11000101111100101001011110011100,876.39
163.202.200.33,10100011110010101100100000100001,182.9744
192.252.157.62,11000000111111001001110100111110,1235.9877
41.203.10.210,00101001110010110000101011010010,193.8881
196.33.46.226,11000100001000010010111011100010,246.6493
154.0.167.121,10011010000000001010011101111001,85.714
154.0.167.121,10011010000000001010011101111001,450.5906
192.252.157.62,11000000111111001001110100111110,1295.0747
41.185.8.135,00101001101110010000100010000111,184.9262
188.40.1.48,10111100001010000000000100110000,687.5813
196.21.45.86,11000100000101010010110101010110,296.2846
197.98.24.134,11000101011000100001100010000110,226.7965
196.40.97.176,11000100001010000110000110110000,2161.0462
63.33.215.19,00111111001000011101011100010011,138.6439
41.203.18.76,00101001110010110001001001001100,71.4199
196.41.123.120,11000100001010010111101101111000,345.509
41.204.202.39,00101001110011001100101000100111,261.673
154.0.170.103,10011010000000001010101001100111,867.1584
102.133.131.90,01100110100001011000001101011010,232.2187
41.185.13.51,00101001101110010000110100110011,101.4807
197.189.223.123,11000101101111011101111101111011,69.4853
154.0.174.54,10011010000000001010111000110110,575.5507
65.52.128.33,01000001001101001000000000100001,862.9452
41.203.18.89,00101001110010110001001001011001,38.8405
107.189.2.254,01101011101111010000001011111110,1918.5367
129.232.136.14,10000001111010001000100000001110,151.7816
34.253.161.164,00100010111111011010000110100100,2803.2337
136.243.2.7,10001000111100110000001000000111,2696.3839
41.185.6.34,00101001101110010000011000100010,292.2347
104.24.113.113,01101000000110000111000101110001,65.4735
164.151.136.71,10100100100101111000100001000111,264.7609
41.185.64.179,00101001101110010100000010110011,180.4676
197.189.212.27,11000101101111011101010000011011,44.4945
196.13.185.8,11000100000011011011100100001000,66.4425
164.151.131.227,10100100100101111000001111100011,191.215
197.85.184.101,11000101010101011011100001100101,175.4673
104.40.191.174,01101000001010001011111110101110,9258.2443
34.90.125.148,00100010010110100111110110010100,5969.6277
146.232.21.213,10010010111010000001010111010101,0.9808
154.0.166.85,10011010000000001010011001010101,407.3546
196.34.31.247,11000100001000100001111111110111,318.6352
41.185.73.44,00101001101110010100100100101100,191.7654
129.232.180.26,10000001111010001011010000011010,53.4276
154.0.166.85,10011010000000001010011001010101,408.4277
196.34.31.247,11000100001000100001111111110111,352.6742
41.185.73.44,00101001101110010100100100101100,193.1379
129.232.180.26,10000001111010001011010000011010,40.7168
104.22.0.117,01101000000101100000000001110101,147.5966
104.26.6.251,01101000000110100000011011111011,1996.0446
156.38.131.149,10011100001001101000001110010101,52.887
104.26.11.231,01101000000110100000101111100111,29.8803
129.232.216.34,10000001111010001101100000100010,14.3914
196.216.154.135,11000100110110001001101010000111,175.3131
185.42.223.91,10111001001010101101111101011011,3503.8386
41.87.206.150,00101001010101111100111010010110,42.3119
192.185.189.216,11000000101110011011110111011000,0.3696
164.151.131.132,10100100100101111000001110000100,266.7101
192.96.1.4,11000000011000000000000100000100,161.2409
31.220.48.194,00011111110111000011000011000010,930.2722
137.215.97.20,10001001110101110110000100010100,102.7983
195.201.149.147,11000011110010011001010110010011,784.1829
196.21.232.170,11000100000101011110100010101010,486.3143
192.96.1.4,11000000011000000000000100000100,826.2119
41.204.202.6,00101001110011001100101000000110,315.0263
156.38.138.171,10011100001001101000101010101011,69.2468
52.206.78.89,00110100110011100100111001011001,364.4804
104.17.193.100,01101000000100011100000101100100,247.2416
154.0.175.136,10011010000000001010111110001000,251.1669
41.193.91.102,00101001110000010101101101100110,877.2215
156.38.171.145,10011100001001101010101110010001,94.0782
154.0.165.25,10011010000000001010010100011001,1043.6062
196.36.251.107,11000100001001001111101101101011,166.643
104.27.174.132,01101000000110111010111010000100,42.8327
212.32.234.205,11010100001000001110101011001101,18479.7051
196.22.132.16,11000100000101101000010000010000,51.675
92.242.132.24,01011100111100101000010000011000,607.2588
197.221.14.174,11000101110111010000111010101110,245.6064
85.10.213.46,01010101000010101101010100101110,1.7361
188.40.6.250,10111100001010000000011011111010,206.2041
168.172.65.84,10101000101011000100000101010100,166.3543
129.232.138.122,10000001111010001000101001111010,30.3518
197.81.192.46,11000101010100011100000000101110,0.0
129.232.138.244,10000001111010001000101011110100,63.8661
164.151.5.23,10100100100101110000010100010111,75.2201
164.151.132.41,10100100100101111000010000101001,656.21
165.5.7.167,10100101000001010000011110100111,166.9079
41.161.87.30,00101001101000010101011100011110,470.8997
146.141.13.53,10010010100011010000110100110101,288.4465
35.174.132.21,00100011101011101000010000010101,110.1798
34.243.232.199,00100010111100111110100011000111,1013.645
196.4.84.30,11000100000001000101010000011110,217.2636
137.158.154.124,10001001100111101001101001111100,1785.5064
143.160.39.4,10001111101000000010011100000100,23.4979
217.72.245.209,11011001010010001111010111010001,1510.8606
104.97.149.216,01101000011000011001010111011000,2177.9846
41.0.5.126,00101001000000000000010101111110,260.2371
129.232.180.228,10000001111010001011010011100100,43.3991
147.110.251.137,10010011011011101111101110001001,20.1133
54.244.237.226,00110110111101001110110111100010,60.8257
173.203.67.129,10101101110010110100001110000001,126.8542
154.0.161.101,10011010000000001010000101100101,177.7506
196.38.80.165,11000100001001100101000010100101,377.7749
143.128.82.204,10001111100000000101001011001100,685.9451
196.11.130.88,11000100000010111000001001011000,2179.6517
116.203.49.243,01110100110010110011000111110011,3091.766
41.204.202.4,00101001110011001100101000000100,301.5053
105.247.12.27,01101001111101110000110000011011,99.9714
154.0.168.29,10011010000000001010100000011101,45.5729
152.112.253.9,10011000011100001111110100001001,281.7632
164.151.132.40,10100100100101111000010000101000,366.2196
197.221.14.120,11000101110111010000111001111000,237.1026
41.160.6.158,00101001101000000000011010011110,344.0009
37.148.207.26,00100101100101001100111100011010,1958.7472
37.148.207.26,00100101100101001100111100011010,293.5052
157.7.107.77,10011101000001110110101101001101,390.2166
185.199.109.153,10111001110001110110110110011001,5555.8322
150.95.9.185,10010110010111110000100110111001,910.6359
150.95.9.185,10010110010111110000100110111001,1257.3622
61.115.234.24,00111101011100111110101000011000,106.152
61.115.234.23,00111101011100111110101000010111,102.2982
107.180.51.202,01101011101101000011001111001010,2488.7929
208.87.225.232,11010000010101111110000111101000,471.7645
213.238.228.188,11010101111011101110010010111100,7123.5035
116.58.184.198,01110100001110101011100011000110,185.6861
148.72.104.119,10010100010010000110100001110111,371.0949
67.222.19.137,01000011110111100001001110001001,185.0394
153.126.176.230,10011001011111101011000011100110,47.7213
54.82.134.124,00110110010100101000011001111100,2613.5785
85.111.74.140,01010101011011110100101010001100,13.9958
125.206.230.230,01111101110011101110011011100110,144.0031
125.206.230.230,01111101110011101110011011100110,233.8577
173.254.29.24,10101101111111100001110100011000,0.5944
185.26.156.175,10111001000110101001110010101111,1.2081
185.61.152.57,10111001001111011001100000111001,7736.3294
62.210.199.100,00111110110100101100011101100100,482.6591
125.206.230.230,01111101110011101110011011100110,295.2542
52.18.96.9,00110100000100100110000000001001,3562.0741
50.56.172.211,00110010001110001010110011010011,69.1318
104.27.167.186,01101000000110111010011110111010,0.2993
82.95.110.20,01010010010111110110111000010100,2488.2867
206.188.192.106,11001110101111001100000001101010,2.1392
194.246.42.249,11000010111101100010101011111001,46.2015
104.27.182.161,01101000000110111011011010100001,0.299
173.254.245.62,10101101111111101111010100111110,392.9162
222.165.180.150,11011110101001011011010010010110,1713.8054
222.165.180.150,11011110101001011011010010010110,592.2197
192.185.93.134,11000000101110010101110110000110,0.8638
38.135.39.120,00100110100001110010011101111000,1392.1579
13.224.227.70,00001101111000001110001101000110,987.372
192.124.249.168,11000000011111001111100110101000,84.4924
66.39.76.63,01000010001001110100110000111111,920.5716
162.241.194.107,10100010111100011100001001101011,0.5302
103.1.179.162,01100111000000011011001110100010,250.2123
34.233.11.6,00100010111010010000101100000110,382.7972
220.247.222.96,11011100111101111101111001100000,545.088
220.247.222.96,11011100111101111101111001100000,248.2063
72.167.212.143,01001000101001111101010010001111,1704.0724
162.144.61.8,10100010100100000011110100001000,189.6615
220.247.224.43,11011100111101111110000000101011,512.7545
107.161.181.250,01101011101000011011010111111010,1463.148
52.220.252.153,00110100110111001111110010011001,156.7585
192.185.5.13,11000000101110010000010100001101,0.81
107.161.23.150,01101011101000010001011110010110,785.216
103.25.202.147,01100111000110011100101010010011,92.7073
50.62.244.1,00110010001111101111010000000001,57.1256
192.254.237.125,11000000111111101110110101111101,0.6671
198.46.81.153,11000110001011100101000110011001,7546.805
108.179.230.177,01101100101100111110011010110001,461.339
222.165.190.223,11011110101001011011111011011111,574.8769
192.124.249.58,11000000011111001111100100111010,758.5043
203.143.20.161,11001011100011110001010010100001,103.4184
192.248.43.131,11000000111110000010101110000011,124.1822
192.185.12.94,11000000101110010000110001011110,0.5385
